129915,5,5,22,25,"Mas, se foi no campo que o homem forçou a moça, então só ele será morto."
129916,5,5,22,26,"Não façam nada com a moça, pois não merece a morte. O caso dela é como o de um homem que é morto por outro: a vítima não tem culpa do crime."
129917,5,5,22,27,"O homem forçou a moça no campo; ela gritou pedindo socorro, mas não havia ninguém para socorrê-la."
129918,5,5,22,28," -  Se um homem forçar uma virgem que ainda não tenha casamento contratado, e o caso for descoberto,"
129919,5,5,22,29,"então o homem pagará ao pai da moça cinquenta barras de prata, que é o preço de uma virgem. Ele a forçou, e por isso ela será sua esposa, e ele nunca poderá mandá-la embora."
129920,5,5,22,30," -  Nenhum homem terá relações com nenhuma das mulheres do seu pai, pois isso seria uma vergonha para o pai."
129921,5,5,23,1,"Moisés disse ao povo:
129922,5,5,23,2," -  Nenhum filho ilegítimo fará parte do povo do Senhor, nem ele nem os seus descendentes até dez gerações."
129923,5,5,23,3," -  Nenhum amonita ou moabita, até a décima geração, fará parte do povo de Deus, o Senhor. Eles ficarão de fora"
129924,5,5,23,4,"porque, quando vocês estavam saindo do Egito, eles não lhes deram comida nem água. E também porque pagaram Balaão, filho de Beor, da cidade de Petor, na Mesopotâmia, para amaldiçoar vocês."
129925,5,5,23,5,"Mas o Senhor, nosso Deus, não atendeu o pedido de Balaão; pelo contrário, Deus virou a maldição em bênção porque ama vocês."
129926,5,5,23,6,Nunca façam coisa alguma para o bem ou proveito desses povos.
129927,5,5,23,7," -  Não desprezem os edomitas, pois eles são seus parentes ; nem desprezem os egípcios, pois vocês viveram como estrangeiros na terra deles."
129928,5,5,23,8,"Dos netos em diante, os descendentes dos edomitas e dos egípcios que morarem na terra de vocês poderão fazer parte do povo de Deus."
129929,5,5,23,9," -  Quando estiverem acampados durante uma guerra, procurem evitar qualquer coisa que os torne impuros."
129930,5,5,23,10,"Se durante a noite alguém ficar impuro por causa da perda de esperma, sairá do acampamento de manhã."
129931,5,5,23,11,À tarde tomará um banho e ao pôr do sol poderá voltar ao acampamento.
129932,5,5,23,12, -  Arranjem um lugar fora do acampamento onde poderão fazer necessidade.
129933,5,5,23,13,"Junto com as suas armas levem uma pá e, antes de fazer necessidade, cavem um buraco e depois cubram as fezes com terra."
129934,5,5,23,14," -  O Senhor, nosso Deus, está presente no acampamento com vocês, para protegê-los e para fazer com que vocês derrotem os inimigos. Portanto, conservem o acampamento puro a fim de que Deus não encontre nele nenhuma coisa que o ofenda, para que ele não os abandone e vá embora."
129935,5,5,23,15," -  Se um escravo fugir do dono e vier pedir que você lhe dê proteção, não o entregue ao dono."
129936,5,5,23,16,Ele deverá ficar morando em qualquer cidade israelita que quiser e não poderá ser maltratado.
129937,5,5,23,17," -  Nenhum israelita, mulher ou homem, praticará a prostituição nos templos pagãos ."
129938,5,5,23,18,"O dinheiro ganho desse modo não poderá ser levado ao Templo do Senhor para pagamento de uma promessa feita ao Senhor, nosso Deus. Deus detesta esse dinheiro."
129939,5,5,23,19," -  Não cobrem juros quando emprestarem dinheiro, comida ou qualquer outra coisa a um israelita."
129940,5,5,23,20,"Vocês poderão cobrar juros dos estrangeiros; mas não cobrem de outro israelita, para que o Senhor, nosso Deus, abençoe tudo o que vocês fizerem na terra que vai ser de vocês."
129941,5,5,23,21," -  Quando você fizer uma promessa ao Senhor, nosso Deus, não demore a cumpri-la. Deus exige que a promessa seja cumprida; e é pecado deixar de fazer aquilo que você prometeu."
129942,5,5,23,22,Não é pecado deixar de fazer uma promessa a Deus;
129943,5,5,23,23,"mas, se você, por vontade própria, fizer uma promessa, então deverá cumpri-la sem falta."
129944,5,5,23,24," -  Quando estiver andando num caminho que atravessa a plantação de uvas de outro israelita, você poderá comer todas as uvas que quiser, porém não carregue uvas num cesto."
129945,5,5,23,25,"E, quando estiver atravessando o campo de trigo ou de cevada que pertence a outro israelita, você poderá comer todas as espigas que puder colher com as mãos; porém não use uma foice para colher as espigas."
129946,5,5,24,1,"Moisés disse ao povo:
129947,5,5,24,2,"Ela irá, e então poderá acontecer que case com outro homem"
129948,5,5,24,3,e que este também não goste mais dela e se divorcie; ou então poderá acontecer que ele morra.
129949,5,5,24,4,"Em qualquer um desses casos, o primeiro marido não poderá casar de novo com essa mulher; ela é impura para ele. Casar de novo com ela seria uma ofensa contra Deus, o Senhor. Portanto, não deixem que se cometa um pecado tão grave assim na terra que o Senhor, nosso Deus, lhes está dando para ser de vocês."
129950,5,5,24,5," -  Um homem que tenha casado há pouco tempo ficará livre por um ano do serviço militar e de qualquer outro serviço público. Ele tem o direito de ficar em casa um ano, fazendo com que a sua esposa se sinta feliz."
129951,5,5,24,6," -  Quando você emprestar alguma coisa a alguém, não aceite como garantia de pagamento as duas pedras de moinho que ele usa para moer o trigo e não pegue nem mesmo só a pedra de cima; pois, se ele não tiver as duas, não poderá moer o trigo e assim morrerá de fome."
129952,5,5,24,7," -  Se alguém raptar outro israelita e obrigá-lo a ser seu escravo ou o vender, esse criminoso será morto. Assim vocês tirarão o mal do meio do povo de Israel."
129953,5,5,24,8," -  Se você ficar com uma doença contagiosa da pele, siga com todo o cuidado as instruções dos sacerdotes levitas. Obedeça a todas as ordens que eu dei a eles."
129954,5,5,24,9,"Não esqueça aquilo que o Senhor, nosso Deus, fez com Míriam quando estávamos saindo do Egito."
129955,5,5,24,10," -  Quando você emprestar alguma coisa a outro israelita, e ele prometer como garantia de pagamento a capa de dormir, não entre na casa dele a fim de pegar a capa,"
129956,5,5,24,11,mas espere lá fora até que ele a traga para você.
129957,5,5,24,12,"Se ele for pobre, não fique com a capa durante a noite;"
129958,5,5,24,13,"devolva-a ao dono antes do pôr do sol, para que a use como cobertor. Ele ficará agradecido, e você terá feito aquilo que o Senhor, nosso Deus, acha certo."
129959,5,5,24,14," -  Não explore o empregado pobre e humilde, que é pago por dia, seja ele israelita ou um estrangeiro que mora na cidade onde você vive."
129960,5,5,24,15,"Pague o salário dele no mesmo dia, antes do pôr do sol, pois ele é pobre e espera ansioso pelo dinheiro. Se você não pagar, ele gritará a Deus, o Senhor, contra você, e você será culpado de pecado."
129961,5,5,24,16," -  Os pais não serão mortos por causa de crimes cometidos pelos filhos, nem os filhos por causa de crimes cometidos pelos pais; uma pessoa será morta somente como castigo pelo crime que ela mesma cometeu."
129962,5,5,24,17, -  Respeitem os direitos dos órfãos e dos estrangeiros que moram nas cidades de vocês. Não aceitem como garantia de pagamento de uma dívida a roupa da viúva a quem vocês emprestaram alguma coisa.
129963,5,5,24,18,"Lembrem que vocês foram escravos no Egito e que o Senhor, nosso Deus, os tirou dali. Por isso eu exijo que obedeçam a essa lei."
129964,5,5,24,19," -  Pode acontecer que na colheita do trigo ou da cevada você esqueça de pegar um feixe de espigas; nesse caso, não volte para pegá-lo, mas deixe-o lá no campo para os estrangeiros, para os órfãos e para as viúvas. Assim o Senhor, nosso Deus, abençoará tudo o que você fizer."
129965,5,5,24,20,"Na colheita das azeitonas, depois que você sacudir as oliveiras, não volte para pegar as azeitonas que ficaram nas árvores; deixe-as para os estrangeiros, para os órfãos e para as viúvas."
129966,5,5,24,21,"E faça só uma colheita de uvas nas suas plantações; as uvas que ficarem nos pés serão deixadas para os estrangeiros, para os órfãos e para as viúvas."
129967,5,5,24,22,Lembrem que vocês foram escravos no Egito; é por isso que eu exijo que obedeçam a essa lei.
129968,5,5,25,1," -  Quando dois israelitas tiverem uma questão, levem o caso para ser julgado pelos juízes. Um dos dois será julgado culpado, e o outro, inocente."
129969,5,5,25,2,"Se o culpado for condenado a receber chicotadas, o juiz o fará deitar-se no chão, e na sua presença o homem será chicoteado, recebendo o número de chicotadas que ele merece, de acordo com o crime que cometeu."
129970,5,5,25,3,O máximo que alguém pode receber são quarenta chicotadas; mais do que isso seria humilhar um israelita em público.
129971,5,5,25,4, -  Não amarre a boca do boi quando ele estiver pisando o trigo .
129972,5,5,25,5,"Moisés disse ao povo:
129973,5,5,25,6,"O primeiro filho que ela lhe der será considerado filho do falecido, para que o seu nome não desapareça de Israel."
129974,5,5,25,7,"Mas, se o cunhado não quiser casar com a viúva, ela irá ao lugar de julgamento para falar com os líderes da cidade. Ela dirá: ´Meu cunhado não quer cumprir o seu dever, casando comigo; ele não quer que o nome do seu irmão fique vivo em Israel.`"
129975,5,5,25,8,"Aí os líderes devem chamar o homem e procurar fazê-lo mudar de ideia. Mas, se ele insistir, dizendo que não quer casar com a cunhada,"
129976,5,5,25,9,"ela chegará perto dele e ali na presença dos líderes tirará uma das sandálias dele, cuspirá no seu rosto e dirá: ´É assim que se faz com o homem que não dá ao seu irmão descendentes em Israel.`"
129977,5,5,25,10,E dali em diante a família dele será chamada de ´família do homem que foi descalçado.`
129978,5,5,25,11," -  Quando dois homens estiverem lutando, a esposa de um deles não deve chegar e agarrar o membro do outro, a fim de ajudar o marido."
129979,5,5,25,12,Não tenham dó nem piedade; cortem a mão da mulher que fizer isso.
129980,5,5,25,13," -  Não levem na bolsa dois pesos diferentes, um maior do que o outro,"
129981,5,5,25,14,"nem tenham em casa duas medidas diferentes , uma maior do que a outra."
129982,5,5,25,15,"Usem pesos e medidas certos, para que vocês vivam muito tempo na terra que o Senhor, nosso Deus, lhes está dando."
129983,5,5,25,16,Ele detesta todos aqueles que fazem essas coisas desonestas.
129984,5,5,25,17, -  Lembrem daquilo que os amalequitas fizeram quando vocês estavam saindo do Egito.
129985,5,5,25,18,"Eles não temeram a Deus e, quando vocês estavam cansados e desanimados, eles os atacaram de surpresa e mataram os mais fracos, que estavam vindo atrás dos outros."
129986,5,5,25,19,"Portanto, quando o Senhor, nosso Deus, lhes tiver dado a terra que vai ser de vocês e tiver feito com que derrotem todos os inimigos ao seu redor, acabem com os amalequitas. Matem todos, para que ninguém lembre mais deles. Não esqueçam essa ordem!"
129987,5,5,26,1,"Moisés disse ao povo:
129988,5,5,26,2,"cada um deve pegar a primeira parte de todas as colheitas produzidas pela terra que o Senhor Deus lhe deu, deve colocá-la num cesto e levar para o lugar que Deus tiver escolhido para nele ser adorado."
129989,5,5,26,3,"Vá falar com o sacerdote que estiver servindo naquele dia e diga: ´Declaro hoje que estou morando na terra que o Senhor, nosso Deus, prometeu dar aos nossos antepassados.`"
129990,5,5,26,4,"Aí o sacerdote pegará o cesto e o colocará na frente do altar do Senhor, nosso Deus."
129991,5,5,26,5,"Então, na presença do Senhor, você fará esta declaração: ´O meu antepassado foi um arameu que não tinha lugar certo onde morar. Ele foi com a família para o Egito, e ali eles moraram como estrangeiros. Quando chegaram lá, eram poucos, mas aumentaram em número e se tornaram um povo grande e forte."
129992,5,5,26,6,Os egípcios nos maltrataram e nos obrigaram a fazer trabalhos pesados.
129993,5,5,26,7,"Então oramos, pedindo socorro ao Senhor, o Deus dos nossos antepassados. Ele nos atendeu e viu a nossa aflição, a nossa miséria e como éramos perseguidos."
129994,5,5,26,8,"Com a sua força e com o seu poder ele fez milagres, maravilhas e coisas espantosas, e nos tirou do Egito,"
129995,5,5,26,9,"e nos trouxe até esta terra que nos deu, uma terra boa e rica."
129996,5,5,26,10,"E agora, ó Senhor Deus, eu te ofereço a primeira parte das colheitas da terra que me deste.`
129997,5,5,26,11,Fique alegre por causa de todas as coisas boas que o Senhor deu a você e à sua família e faça uma festa com os levitas e com os estrangeiros que moram onde você vive.
129998,5,5,26,12," -  De três em três anos junte a décima parte das colheitas daquele ano e dê aos levitas, aos estrangeiros, aos órfãos e às viúvas que moram na sua cidade, para que tenham toda a comida que precisarem."
129999,5,5,26,13,"Depois, na presença do Senhor, nosso Deus, você dirá o seguinte: ´Entreguei aos levitas, aos estrangeiros, aos órfãos e às viúvas a parte das minhas colheitas que pertence a ti. Obedeci a todos os teus mandamentos; não deixei de cumprir nenhum deles e fiz tudo o que mandaste a respeito do dízimo."
130000,5,5,26,14,"Não comi nenhuma porção do dízimo quando estava de luto, não levei nenhuma parte para fora da cidade quando estava impuro, nem dei nenhuma parte como oferta pelos mortos. Fiz tudo o que mandaste, ó Senhor, meu Deus, e obedeci à tua ordem."
130001,5,5,26,15,"Olha do céu, onde moras, ó Deus, e abençoa-nos, o teu povo de Israel, e abençoa esta terra boa e rica que nos deste, conforme prometeste aos nossos antepassados.`"
130002,5,5,26,16,"Moisés disse ao povo:
130003,5,5,26,17,"Hoje vocês afirmaram que o Senhor é o seu Deus e prometeram andar sempre nos caminhos dele, obedecendo às suas leis e aos seus mandamentos e fazendo tudo o que ele mandar."
130004,5,5,26,18,"E hoje o Senhor Deus declara que, conforme prometeu, vocês são o povo que é somente dele, e ele manda que vocês obedeçam a todos os seus mandamentos."
130005,5,5,26,19,"Assim ele vai abençoá-los, dando-lhes mais fama, glória e honra do que a qualquer outro povo que ele criou. E, conforme ele disse, vocês serão o seu povo escolhido, o povo que é somente dele."
130006,5,5,27,1,"Moisés, junto com as autoridades de Israel, deu ao povo as seguintes ordens:
130007,5,5,27,2,"Depois de atravessarem o rio Jordão e entrarem na terra que o Senhor, nosso Deus, está dando a vocês, levantem pedras grandes, pintem com cal"
130008,5,5,27,3,"e escrevam nelas todas essas leis e mandamentos. Vocês vão entrar na terra boa e rica que o Senhor, o Deus dos nossos antepassados, está dando a vocês, conforme prometeu."
130009,5,5,27,4,"Quando isso acontecer, e vocês estiverem no outro lado do rio Jordão, levantem estas pedras no monte Ebal, como estou mandando hoje, e as pintem com cal."
130010,5,5,27,5,"Construam ali um altar ao Senhor, nosso Deus, usando pedras que não tenham sido cortadas com ferramentas."
130011,5,5,27,6,Escolham pedras brutas para construírem o altar e sobre ele ofereçam ao Senhor sacrifícios que serão completamente queimados
130012,5,5,27,7,"e ofertas de paz. Comam dos sacrifícios e alegrem-se ali na presença de Deus, o Senhor."
130013,5,5,27,8,Nas pedras pintadas escrevam com cuidado todas as palavras da lei de Deus.
130014,5,5,27,9,"Então Moisés, junto com os sacerdotes levitas, disse a todos os israelitas:
130015,5,5,27,10,"Portanto, obedeçam a tudo o que ele mandar e cumpram todos os mandamentos e todas as leis que eu estou dando a vocês hoje."
130016,5,5,27,11,Nesse mesmo dia Moisés disse ao povo de Israel:
130017,5,5,27,12," -  Depois que tiverem atravessado o rio Jordão, vocês serão abençoados do alto do monte Gerizim. Ficarão nesse monte as seguintes tribos: Simeão, Levi, Judá, Issacar, José e Benjamim."
130018,5,5,27,13,"As maldições serão ditas do monte Ebal, e ali ficarão as seguintes tribos: Rúben, Gade, Aser, Zebulom, Dã e Naftali."
130019,5,5,27,14,"Os levitas falarão bem alto a todo o povo, assim:"
130020,5,5,27,15," -  ´Maldito seja aquele que fizer imagens de pedra, de madeira ou de metal, para adorá-las em segredo; o Senhor detesta a idolatria!` E o povo responderá: ´Amém!`"
130021,5,5,27,16, -  ´Maldito seja aquele que desrespeitar o pai ou a mãe!` E o povo responderá: ´Amém!`
130022,5,5,27,17, -  ´Maldito seja aquele que mudar de lugar os marcos de divisa do terreno do vizinho!` E o povo responderá: ´Amém!`
130023,5,5,27,18, -  ´Maldito seja aquele que fizer um cego errar o caminho!` E o povo responderá: ´Amém!`
130024,5,5,27,19," -  ´Maldito seja aquele que não respeitar os direitos dos estrangeiros, dos órfãos e das viúvas!` E o povo responderá: ´Amém!`"
130025,5,5,27,20," -  ´Maldito seja aquele que tiver relações com uma das mulheres do pai, pois isso é uma vergonha para o pai!` E o povo responderá: ´Amém!`"
130026,5,5,27,21, -  ´Maldito seja aquele que tiver relações com um animal!` E o povo responderá: ´Amém!`
130027,5,5,27,22," -  ´Maldito seja aquele que tiver relações com a irmã, seja irmã por parte de pai e mãe ou somente por parte de pai!` E o povo responderá: ´Amém!`"
130028,5,5,27,23, -  ´Maldito seja aquele que tiver relações com a sogra!` E o povo responderá: ´Amém!`
130029,5,5,27,24, -  ´Maldito seja aquele que matar outro israelita à traição!` E o povo responderá: ´Amém!`
130030,5,5,27,25, -  ´Maldito seja aquele que receber dinheiro para matar uma pessoa inocente!` E o povo responderá: ´Amém!`
130031,5,5,27,26, -  ´Maldito seja aquele que não obedecer a essas leis de Deus!` E o povo responderá: ´Amém!`
130032,5,5,28,1,"Moisés disse ao povo:
130033,5,5,28,2,"Obedeçam ao Senhor Deus, e ele lhes dará todas estas bênçãos:"
130034,5,5,28,3, -  Deus os abençoará nas cidades e nos campos.
130035,5,5,28,4," -  Deus os abençoará dando-lhes muitos filhos, boas colheitas e muitas crias de gado e de ovelhas."
130036,5,5,28,5, -  Deus os abençoará com boas colheitas de trigo e de cevada e com muita comida.
130037,5,5,28,6, -  Deus os abençoará em tudo o que fizerem.
130038,5,5,28,7," -  Quando os inimigos atacarem, o Senhor Deus os destruirá na presença de vocês. Eles atacarão juntos, em ordem, mas fugirão para todos os lados, em desordem."
130039,5,5,28,8," -  O Senhor, nosso Deus, abençoará vocês em tudo o que fizerem e lhes dará tanto trigo, que os seus depósitos ficarão cheios. Ele os abençoará ricamente na terra que está dando a vocês."
130040,5,5,28,9," -  Se obedecerem a todas as leis do Senhor, nosso Deus, e cumprirem todas as suas ordens, ele fará com que sejam o seu único povo, o povo escolhido, como prometeu com juramento a vocês."
130041,5,5,28,10,"Todos os outros povos do mundo verão que vocês pertencem a Deus, o Senhor, e terão medo de vocês."
130042,5,5,28,11,"Ele lhes dará muitos filhos, muitos animais e boas colheitas na terra que está dando a vocês, de acordo com o juramento que fez aos nossos antepassados."
130043,5,5,28,12,"Deus abrirá o céu, onde guarda as suas ricas bênçãos, e lhes dará chuvas no tempo certo e assim abençoará o trabalho que vocês fizerem. Vocês emprestarão a muitas nações, porém não tomarão emprestado de ninguém."
130044,5,5,28,13,"Se obedecerem fielmente a todos os mandamentos do Senhor Deus que hoje eu estou dando a vocês, ele fará com que fiquem no primeiro lugar entre as nações e não no último; e fará também com que a fama de vocês sempre cresça e nunca diminua."
130045,5,5,28,14,"Não se desviem desses mandamentos que hoje eu estou dando a vocês, nem para um lado nem para o outro, e nunca adorem nem sirvam outros deuses."
130046,5,5,28,15," -  Porém, se vocês não derem atenção ao que o Senhor, nosso Deus, está mandando e não obedecerem às suas leis e aos seus mandamentos que lhes estou dando hoje, vocês serão castigados com as seguintes maldições:"
130047,5,5,28,16, -  Deus os amaldiçoará nas cidades e nos campos.
130048,5,5,28,17, -  Deus os amaldiçoará dando-lhes pequenas colheitas de trigo e de cevada e pouco alimento.
130049,5,5,28,18," -  Deus os amaldiçoará dando-lhes poucos filhos, colheitas pequenas e poucas crias de gado e de ovelhas."
130050,5,5,28,19, -  Deus os amaldiçoará em tudo o que fizerem.
130051,5,5,28,20," -  Se vocês abandonarem o Senhor e começarem a praticar maldades, ele fará cair sobre vocês maldição, confusão e castigo. Ele os amaldiçoará em tudo o que fizerem e acabará logo com vocês."
130052,5,5,28,21,"O Senhor os castigará com doenças e mais doenças, até que todos morram na terra que vão invadir e que vai ser de vocês."
130053,5,5,28,22,"Ele os castigará com doenças contagiosas, infecções, inflamações e febres; mandará secas e ventos muito quentes; e fará com que pragas ataquem as plantas. Essas desgraças continuarão até que vocês morram."
130054,5,5,28,23,"Não haverá chuva, e o chão ficará duro como ferro."
130055,5,5,28,24,"Em vez de chuva, o Senhor Deus mandará pó e areia sobre a terra, até que vocês sejam destruídos."
130056,5,5,28,25,"O Senhor fará com que sejam derrotados pelos inimigos. Vocês atacarão juntos, em ordem, mas fugirão para todos os lados, em desordem. Todos os povos do mundo ficarão espantados quando souberem do que aconteceu com vocês."
130057,5,5,28,26,"Vocês morrerão, e o corpo de vocês servirá de comida para as aves e para os animais ferozes, e ninguém os enxotará."
130058,5,5,28,27,"O Senhor Deus castigará vocês com tumores, como fez com os egípcios; vocês sofrerão de úlceras, chagas e coceiras sem cura."
130059,5,5,28,28,"O Senhor os castigará, fazendo com que fiquem loucos, cegos e confusos."
130060,5,5,28,29,"Ao meio-dia vocês andarão sem rumo, como um cego apalpando o caminho. Vocês fracassarão em tudo o que fizerem, serão perseguidos e explorados a vida inteira, e não haverá ninguém que os socorra."
130061,5,5,28,30," -  Você contratará casamento, mas outro homem terá relações com a moça; você construirá uma casa, mas não morará nela; plantará uma parreira, mas não colherá as uvas."
130062,5,5,28,31,"Você verá o seu gado sendo morto, mas não comerá da carne. Verá outros levarem embora os seus jumentos, e estes não serão devolvidos. Os inimigos levarão as suas ovelhas, e não haverá ninguém para socorrê-lo."
130063,5,5,28,32," -  Na presença de vocês, estrangeiros pegarão os seus filhos e as suas filhas e os levarão embora como escravos. Vocês morrerão de saudade deles, mas não poderão fazer nada para trazê-los de volta."
130064,5,5,28,33,Estrangeiros virão e levarão os cereais que com tanto trabalho vocês plantaram e colheram. Todos os dias vocês serão maltratados e perseguidos
130065,5,5,28,34,e ficarão loucos por causa dos maus-tratos que vão receber.
130066,5,5,28,35,"O Senhor Deus os castigará com tumores incuráveis nas pernas; da ponta dos pés até a cabeça, o corpo de vocês ficará coberto de feridas que nunca saram."
130067,5,5,28,36," -  O Senhor Deus levará todos vocês, junto com o rei que tiverem escolhido, para um país estrangeiro, que nem vocês nem os seus antepassados conheciam. Ali vocês adorarão deuses de madeira e de pedra."
130068,5,5,28,37,Os povos dos países para onde o Senhor os levar ficarão espantados quando souberem do que aconteceu com vocês. Eles falarão mal e zombarão de vocês.
130069,5,5,28,38," -  Vocês plantarão muitas sementes, mas a colheita será pequena porque os gafanhotos acabarão com tudo."
130070,5,5,28,39,"Vocês farão plantações de uvas e cuidarão delas, mas não colherão as uvas, nem beberão do vinho, pois os bichos acabarão com as plantas."
130071,5,5,28,40,"No país inteiro haverá muitas oliveiras, mas vocês não terão azeite para se ungirem, pois as azeitonas cairão das árvores antes de ficarem maduras."
130072,5,5,28,41,"Vocês terão filhos e filhas, mas estrangeiros os levarão como prisioneiros."
130073,5,5,28,42,Os gafanhotos destruirão todas as árvores e todas as plantas da terra de vocês.
130074,5,5,28,43," -  Os estrangeiros que moram no meio de vocês ficarão cada vez mais poderosos, ao passo que vocês ficarão cada vez mais fracos."
130075,5,5,28,44,"Eles emprestarão a vocês, mas não tomarão emprestado de vocês; eles ficarão no primeiro lugar entre as nações, e vocês ficarão no último."
130076,5,5,28,45,"Moisés disse ao povo:
130077,5,5,28,46,Essas desgraças serão para sempre a prova de que Deus castigou vocês e os seus descendentes.
130078,5,5,28,47,"O Senhor lhes dará tudo o que é bom; mas, se vocês não o servirem com alegria e gratidão,"
130079,5,5,28,48,"serão escravos dos inimigos que o Senhor mandará contra vocês. Vocês os servirão com fome e com sede, sem roupa e precisando de tudo. Deus tratará vocês com crueldade até os destruir."
130080,5,5,28,49," -  O Senhor Deus fará vir contra vocês, de longe, lá do fim do mundo, um povo estrangeiro que fala uma língua que vocês não entendem. Eles os atacarão como uma águia."
130081,5,5,28,50,"São gente cruel, que não respeita os velhos, nem tem pena dos moços."
130082,5,5,28,51,"Eles vão devorar todo o seu gado e todas as suas colheitas, e vocês morrerão de fome. Eles não deixarão para vocês nem cereais, nem vinho, nem azeite, nem crias de vacas e de ovelhas."
130083,5,5,28,52,"Cercarão as cidades onde vocês moram, até que caiam as muralhas altas e fortes em que vocês confiavam. Todas as cidades da terra que o Senhor, nosso Deus, lhes deu serão cercadas pelo inimigo."
130084,5,5,28,53,"O cerco será terrível. Os moradores das cidades ficarão tão desesperados, que comerão os próprios filhos que Deus lhes deu."
130085,5,5,28,54,"A situação será tão terrível, que não haverá nada para comer. Até o homem mais educado e carinhoso ficará tão desesperado, que comerá os próprios filhos, e será tão mau, que não repartirá a carne com os irmãos, nem com a sua querida mulher, nem com os outros filhos."
130086,5,5,28,55,""
130087,5,5,28,56,"A situação será tão terrível, que até a mulher mais delicada e carinhosa, que nunca precisou andar a pé quando saía de casa, ficará tão desesperada, que comerá, às escondidas, seu bebê recém-nascido e a placenta também. Ela será tão má, que não dará nenhum pedaço para o seu querido marido, nem para os outros filhos."
130088,5,5,28,57,""
130089,5,5,28,58," -  Se vocês não cumprirem todas as leis que estão escritas neste livro e se não respeitarem o nome do Senhor, nosso Deus, esse nome que é glorioso e causa medo,"
130090,5,5,28,59,então ele castigará vocês e os seus descendentes com pragas e com doenças terríveis e demoradas.
130091,5,5,28,60,"Ele os castigará com as mesmas doenças com que castigou os egípcios, doenças que não têm cura e que deixam vocês com tanto medo."
130092,5,5,28,61,O Senhor mandará também doenças e pragas que não estão escritas neste Livro da Lei e os destruirá.
130093,5,5,28,62,"Vocês, que já foram tão numerosos como as estrelas do céu, ficarão um punhado de gente porque não obedeceram às ordens do Senhor, nosso Deus."
130094,5,5,28,63,"E assim como o Senhor tinha prazer em abençoá-los e fazer com que aumentassem em número, assim também terá prazer em castigá-los e destruí-los. Vocês serão arrancados da terra que vão invadir e que vai ser de vocês."
130095,5,5,28,64," -  O Senhor Deus os espalhará por todos os países, de uma ponta do mundo à outra. Ali vocês adorarão deuses de madeira e de pedra, que nem vocês nem os seus antepassados conheciam."
130096,5,5,28,65,"E também nesses países vocês não terão sossego nem paz; o Senhor fará com que fiquem cheios de aflição, desespero e medo."
130097,5,5,28,66,"A vida de vocês estará sempre em perigo; dia e noite o medo os acompanhará, e vocês ficarão desesperados da vida."
130098,5,5,28,67,"Vocês terão tanto medo e verão coisas tão terríveis, que de manhã dirão: ´Tomara que já fosse noite!` E ao cair a noite dirão: ´Quem dera que já fosse dia!`"
130099,5,5,28,68,"O Senhor Deus os fará voltar em navios para o Egito, ainda que ele tenha dito que vocês nunca mais iriam para lá. Ali vocês procurarão vender-se como escravos e escravas aos seus inimigos, os egípcios, mas ninguém vai querer comprá-los."
130100,5,5,29,1,"São estas as condições da aliança que o Senhor Deus mandou que Moisés fizesse com os israelitas quando estavam na terra de Moabe, além da aliança que havia feito com eles no monte Sinai."
130101,5,5,29,2,"Moisés mandou reunir todo o povo. Então lhes disse:
130102,5,5,29,3,"Vocês viram as pragas, os milagres e as outras coisas espantosas que ele fez."
130103,5,5,29,4,"Mas até o dia de hoje o Senhor não deixou que vocês percebessem, ouvissem ou entendessem tudo o que viram."
130104,5,5,29,5,"Durante quarenta anos ele os guiou pelo deserto; nesse tempo todo não ficaram gastas as roupas que vocês vestiam, nem as sandálias que calçavam."
130105,5,5,29,6,"Vocês não tinham pão para comer, nem vinho ou cerveja para beber, mas Deus lhes deu tudo o que precisavam, a fim de que ficassem sabendo que ele é o Senhor, nosso Deus."
130106,5,5,29,7,"Quando chegamos aqui em Moabe, aconteceu que Seom, rei de Hesbom, e Ogue, rei de Basã, saíram com os seus exércitos para lutar contra nós. Nós os derrotamos,"
130107,5,5,29,8,ficamos com as terras deles e as repartimos entre as tribos de Rúben e de Gade e metade da tribo de Manassés.
130108,5,5,29,9,"Portanto, cumpram todas as condições desta aliança para que tudo o que fizerem dê certo."
130109,5,5,29,10," -  Hoje todos vocês estão aqui na presença do Senhor, nosso Deus: os chefes das tribos, os líderes e as autoridades, todos os homens,"
130110,5,5,29,11,"as crianças e as mulheres, todos os estrangeiros que moram no acampamento, até os que cortam lenha e os que carregam água."
130111,5,5,29,12,"Vocês estão aqui para prometer que vão cumprir a aliança que o Senhor, nosso Deus, jurou que ia fazer. Ele está fazendo esta aliança com vocês hoje"
130112,5,5,29,13,"para que sejam o seu povo escolhido, e para que ele seja o Deus de vocês, conforme lhes prometeu e conforme o juramento que fez aos nossos antepassados Abraão, Isaque e Jacó."
130113,5,5,29,14,A aliança selada com o juramento de Deus não é feita somente com vocês
130114,5,5,29,15,"que estão reunidos hoje aqui na presença do Senhor, nosso Deus; é feita também com todos os seus descendentes que ainda vão nascer."
130115,5,5,29,16, -  Vocês lembram da nossa vida no Egito e lembram também dos países que atravessamos.
130116,5,5,29,17,"Vocês viram os ídolos nojentos que os povos daqueles países adoram, as imagens de madeira, de pedra, de prata e de ouro."
